,gen,indicator,sim
357,357,4.208373374584464,c4495a02-b8ae-4807-b2a1-11278c028bb9
358,358,4.20837543259082,c4495a02-b8ae-4807-b2a1-11278c028bb9
359,359,4.20837543259082,c4495a02-b8ae-4807-b2a1-11278c028bb9
360,360,4.208375491708093,c4495a02-b8ae-4807-b2a1-11278c028bb9
361,361,4.208375491708093,c4495a02-b8ae-4807-b2a1-11278c028bb9
362,362,4.208375491708093,c4495a02-b8ae-4807-b2a1-11278c028bb9
363,363,4.208375491708093,c4495a02-b8ae-4807-b2a1-11278c028bb9
364,364,4.208375491708093,c4495a02-b8ae-4807-b2a1-11278c028bb9
365,365,4.208375491708093,c4495a02-b8ae-4807-b2a1-11278c028bb9
366,366,4.208381724769149,c4495a02-b8ae-4807-b2a1-11278c028bb9
367,367,4.208381724769149,c4495a02-b8ae-4807-b2a1-11278c028bb9
368,368,4.208381724769149,c4495a02-b8ae-4807-b2a1-11278c028bb9
369,369,4.208381724769149,c4495a02-b8ae-4807-b2a1-11278c028bb9
370,370,4.216186538309648,c4495a02-b8ae-4807-b2a1-11278c028bb9
371,371,4.219400718752496,c4495a02-b8ae-4807-b2a1-11278c028bb9
372,372,4.219400718752496,c4495a02-b8ae-4807-b2a1-11278c028bb9
373,373,4.219402610242436,c4495a02-b8ae-4807-b2a1-11278c028bb9
374,374,4.21940265174935,c4495a02-b8ae-4807-b2a1-11278c028bb9
375,375,4.21940265174935,c4495a02-b8ae-4807-b2a1-11278c028bb9
376,376,4.21940265174935,c4495a02-b8ae-4807-b2a1-11278c028bb9
377,377,4.219403428754162,c4495a02-b8ae-4807-b2a1-11278c028bb9
378,378,4.219403428754162,c4495a02-b8ae-4807-b2a1-11278c028bb9
379,379,4.219403590445109,c4495a02-b8ae-4807-b2a1-11278c028bb9
380,380,4.219403590445109,c4495a02-b8ae-4807-b2a1-11278c028bb9
381,381,4.219403590445109,c4495a02-b8ae-4807-b2a1-11278c028bb9
382,382,4.2194047542245565,c4495a02-b8ae-4807-b2a1-11278c028bb9
383,383,4.2194047542245565,c4495a02-b8ae-4807-b2a1-11278c028bb9
384,384,4.219404754445709,c4495a02-b8ae-4807-b2a1-11278c028bb9
385,385,4.219404754445709,c4495a02-b8ae-4807-b2a1-11278c028bb9
386,386,4.219404782890676,c4495a02-b8ae-4807-b2a1-11278c028bb9
387,387,4.219404797818178,c4495a02-b8ae-4807-b2a1-11278c028bb9
388,388,4.219404868858792,c4495a02-b8ae-4807-b2a1-11278c028bb9
389,389,4.219404869259517,c4495a02-b8ae-4807-b2a1-11278c028bb9
390,390,4.219404869259517,c4495a02-b8ae-4807-b2a1-11278c028bb9
391,391,4.2194093815042315,c4495a02-b8ae-4807-b2a1-11278c028bb9
392,392,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
393,393,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
394,394,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
395,395,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
396,396,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
397,397,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
398,398,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
399,399,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
400,400,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
401,401,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
402,402,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
403,403,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
404,404,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
405,405,4.219409463130351,c4495a02-b8ae-4807-b2a1-11278c028bb9
406,406,4.219421254028202,c4495a02-b8ae-4807-b2a1-11278c028bb9
407,407,4.21942654707504,c4495a02-b8ae-4807-b2a1-11278c028bb9
408,408,4.21942654707504,c4495a02-b8ae-4807-b2a1-11278c028bb9
409,409,4.219432133796825,c4495a02-b8ae-4807-b2a1-11278c028bb9
410,410,4.219432332159305,c4495a02-b8ae-4807-b2a1-11278c028bb9
411,411,4.219432332159305,c4495a02-b8ae-4807-b2a1-11278c028bb9
412,412,4.219467662021796,c4495a02-b8ae-4807-b2a1-11278c028bb9
413,413,4.219467662021796,c4495a02-b8ae-4807-b2a1-11278c028bb9
414,414,4.219478672741473,c4495a02-b8ae-4807-b2a1-11278c028bb9
415,415,4.2194984181273965,c4495a02-b8ae-4807-b2a1-11278c028bb9
416,416,4.219499875272287,c4495a02-b8ae-4807-b2a1-11278c028bb9
417,417,4.219499875272287,c4495a02-b8ae-4807-b2a1-11278c028bb9
418,418,4.219512144927282,c4495a02-b8ae-4807-b2a1-11278c028bb9
419,419,4.219516974990199,c4495a02-b8ae-4807-b2a1-11278c028bb9
420,420,4.219516974990199,c4495a02-b8ae-4807-b2a1-11278c028bb9
421,421,4.219516975014953,c4495a02-b8ae-4807-b2a1-11278c028bb9
422,422,4.219516975014953,c4495a02-b8ae-4807-b2a1-11278c028bb9
423,423,4.219527421939279,c4495a02-b8ae-4807-b2a1-11278c028bb9
424,424,4.2195274435676735,c4495a02-b8ae-4807-b2a1-11278c028bb9
425,425,4.2195274435676735,c4495a02-b8ae-4807-b2a1-11278c028bb9
426,426,4.2195274435676735,c4495a02-b8ae-4807-b2a1-11278c028bb9
427,427,4.220627188991315,c4495a02-b8ae-4807-b2a1-11278c028bb9
428,428,4.220627188991315,c4495a02-b8ae-4807-b2a1-11278c028bb9
429,429,4.220627188991315,c4495a02-b8ae-4807-b2a1-11278c028bb9
430,430,4.220627188991315,c4495a02-b8ae-4807-b2a1-11278c028bb9
431,431,4.220627188991315,c4495a02-b8ae-4807-b2a1-11278c028bb9
432,432,4.220627188991315,c4495a02-b8ae-4807-b2a1-11278c028bb9
433,433,4.220627188991315,c4495a02-b8ae-4807-b2a1-11278c028bb9
434,434,4.220627188991315,c4495a02-b8ae-4807-b2a1-11278c028bb9
435,435,4.220627188991315,c4495a02-b8ae-4807-b2a1-11278c028bb9
436,436,4.220627188991315,c4495a02-b8ae-4807-b2a1-11278c028bb9
437,437,4.220701656081658,c4495a02-b8ae-4807-b2a1-11278c028bb9
438,438,4.220701656081658,c4495a02-b8ae-4807-b2a1-11278c028bb9
439,439,4.220701656081658,c4495a02-b8ae-4807-b2a1-11278c028bb9
440,440,4.22070165862261,c4495a02-b8ae-4807-b2a1-11278c028bb9
441,441,4.22070425555603,c4495a02-b8ae-4807-b2a1-11278c028bb9
442,442,4.22070428255867,c4495a02-b8ae-4807-b2a1-11278c028bb9
443,443,4.220869266344823,c4495a02-b8ae-4807-b2a1-11278c028bb9
444,444,4.220869286698421,c4495a02-b8ae-4807-b2a1-11278c028bb9
445,445,4.220869288694131,c4495a02-b8ae-4807-b2a1-11278c028bb9
446,446,4.220890734007248,c4495a02-b8ae-4807-b2a1-11278c028bb9
447,447,4.220898392540402,c4495a02-b8ae-4807-b2a1-11278c028bb9
448,448,4.220898738212135,c4495a02-b8ae-4807-b2a1-11278c028bb9
449,449,4.220899118981822,c4495a02-b8ae-4807-b2a1-11278c028bb9
450,450,4.220920498412163,c4495a02-b8ae-4807-b2a1-11278c028bb9
451,451,4.220920499009901,c4495a02-b8ae-4807-b2a1-11278c028bb9
452,452,4.220920711288323,c4495a02-b8ae-4807-b2a1-11278c028bb9
453,453,4.220920711288323,c4495a02-b8ae-4807-b2a1-11278c028bb9
454,454,4.220920745044457,c4495a02-b8ae-4807-b2a1-11278c028bb9
455,455,4.220924607138495,c4495a02-b8ae-4807-b2a1-11278c028bb9
456,456,4.220924607457862,c4495a02-b8ae-4807-b2a1-11278c028bb9
457,457,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
458,458,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
459,459,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
460,460,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
461,461,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
462,462,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
463,463,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
464,464,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
465,465,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
466,466,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
467,467,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
468,468,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
469,469,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
470,470,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
471,471,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
472,472,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
473,473,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
474,474,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
475,475,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
476,476,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
477,477,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
478,478,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
479,479,4.220926147615573,c4495a02-b8ae-4807-b2a1-11278c028bb9
480,480,4.2209261476180195,c4495a02-b8ae-4807-b2a1-11278c028bb9
481,481,4.2209261476180195,c4495a02-b8ae-4807-b2a1-11278c028bb9
482,482,4.220931144737628,c4495a02-b8ae-4807-b2a1-11278c028bb9
483,483,4.220931144737628,c4495a02-b8ae-4807-b2a1-11278c028bb9
484,484,4.220931144737628,c4495a02-b8ae-4807-b2a1-11278c028bb9
485,485,4.220931144737628,c4495a02-b8ae-4807-b2a1-11278c028bb9
486,486,4.220931144737628,c4495a02-b8ae-4807-b2a1-11278c028bb9
487,487,4.220937888064639,c4495a02-b8ae-4807-b2a1-11278c028bb9
488,488,4.220952392743005,c4495a02-b8ae-4807-b2a1-11278c028bb9
489,489,4.220953476675122,c4495a02-b8ae-4807-b2a1-11278c028bb9
490,490,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
491,491,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
492,492,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
493,493,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
494,494,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
495,495,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
496,496,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
497,497,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
498,498,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
499,499,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
500,500,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
501,501,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
502,502,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
503,503,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
504,504,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
505,505,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
506,506,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
507,507,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
508,508,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
509,509,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
510,510,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
511,511,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
512,512,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
513,513,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
514,514,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
515,515,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
516,516,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
517,517,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
518,518,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
519,519,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
520,520,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
521,521,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
522,522,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
523,523,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
524,524,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
525,525,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
526,526,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
527,527,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
528,528,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
529,529,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
530,530,4.220953476675153,c4495a02-b8ae-4807-b2a1-11278c028bb9
531,531,4.220953820267583,c4495a02-b8ae-4807-b2a1-11278c028bb9
532,532,4.220953820267583,c4495a02-b8ae-4807-b2a1-11278c028bb9
533,533,4.220953820267583,c4495a02-b8ae-4807-b2a1-11278c028bb9
534,534,4.2209590416408425,c4495a02-b8ae-4807-b2a1-11278c028bb9
535,535,4.220959151033251,c4495a02-b8ae-4807-b2a1-11278c028bb9
536,536,4.220963450337928,c4495a02-b8ae-4807-b2a1-11278c028bb9
537,537,4.220966940588129,c4495a02-b8ae-4807-b2a1-11278c028bb9
538,538,4.220967103384604,c4495a02-b8ae-4807-b2a1-11278c028bb9
539,539,4.220967103384604,c4495a02-b8ae-4807-b2a1-11278c028bb9
540,540,4.220967115759156,c4495a02-b8ae-4807-b2a1-11278c028bb9
541,541,4.220967115759156,c4495a02-b8ae-4807-b2a1-11278c028bb9
542,542,4.220967115759156,c4495a02-b8ae-4807-b2a1-11278c028bb9
543,543,4.220967115759156,c4495a02-b8ae-4807-b2a1-11278c028bb9
544,544,4.220967115759156,c4495a02-b8ae-4807-b2a1-11278c028bb9
545,545,4.220967115759156,c4495a02-b8ae-4807-b2a1-11278c028bb9
546,546,4.220967115759156,c4495a02-b8ae-4807-b2a1-11278c028bb9
547,547,4.220967115759156,c4495a02-b8ae-4807-b2a1-11278c028bb9
548,548,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
549,549,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
550,550,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
551,551,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
552,552,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
553,553,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
554,554,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
555,555,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
556,556,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
557,557,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
558,558,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
559,559,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
560,560,4.220967134044134,c4495a02-b8ae-4807-b2a1-11278c028bb9
561,561,4.220967357167679,c4495a02-b8ae-4807-b2a1-11278c028bb9
562,562,4.220967357167679,c4495a02-b8ae-4807-b2a1-11278c028bb9
563,563,4.220967357167679,c4495a02-b8ae-4807-b2a1-11278c028bb9
564,564,4.220967357167679,c4495a02-b8ae-4807-b2a1-11278c028bb9
565,565,4.220967357167679,c4495a02-b8ae-4807-b2a1-11278c028bb9
566,566,4.220989515842532,c4495a02-b8ae-4807-b2a1-11278c028bb9
567,567,4.221109978185255,c4495a02-b8ae-4807-b2a1-11278c028bb9
568,568,4.221109978185255,c4495a02-b8ae-4807-b2a1-11278c028bb9
569,569,4.2211445949624595,c4495a02-b8ae-4807-b2a1-11278c028bb9
570,570,4.2211445949624595,c4495a02-b8ae-4807-b2a1-11278c028bb9
571,571,4.2211445949624595,c4495a02-b8ae-4807-b2a1-11278c028bb9
572,572,4.2211445949624595,c4495a02-b8ae-4807-b2a1-11278c028bb9
573,573,4.221148770486534,c4495a02-b8ae-4807-b2a1-11278c028bb9
574,574,4.2211505002500855,c4495a02-b8ae-4807-b2a1-11278c028bb9
575,575,4.2211505002500855,c4495a02-b8ae-4807-b2a1-11278c028bb9
576,576,4.2211505002500855,c4495a02-b8ae-4807-b2a1-11278c028bb9
577,577,4.2211505002500855,c4495a02-b8ae-4807-b2a1-11278c028bb9
578,578,4.2211505002500855,c4495a02-b8ae-4807-b2a1-11278c028bb9
579,579,4.2211505002500855,c4495a02-b8ae-4807-b2a1-11278c028bb9
580,580,4.2211505002500855,c4495a02-b8ae-4807-b2a1-11278c028bb9
581,581,4.2211505002500855,c4495a02-b8ae-4807-b2a1-11278c028bb9
582,582,4.2211505002500855,c4495a02-b8ae-4807-b2a1-11278c028bb9
583,583,4.2211505002500855,c4495a02-b8ae-4807-b2a1-11278c028bb9
584,584,4.2211505002500855,c4495a02-b8ae-4807-b2a1-11278c028bb9
585,585,4.221150514106115,c4495a02-b8ae-4807-b2a1-11278c028bb9
586,586,4.22115051992283,c4495a02-b8ae-4807-b2a1-11278c028bb9
587,587,4.22115051992283,c4495a02-b8ae-4807-b2a1-11278c028bb9
588,588,4.221199040813556,c4495a02-b8ae-4807-b2a1-11278c028bb9
589,589,4.221203336816385,c4495a02-b8ae-4807-b2a1-11278c028bb9
590,590,4.221214094962489,c4495a02-b8ae-4807-b2a1-11278c028bb9
591,591,4.221214098070616,c4495a02-b8ae-4807-b2a1-11278c028bb9
592,592,4.221219511493866,c4495a02-b8ae-4807-b2a1-11278c028bb9
593,593,4.2212220489351875,c4495a02-b8ae-4807-b2a1-11278c028bb9
594,594,4.221224786695082,c4495a02-b8ae-4807-b2a1-11278c028bb9
595,595,4.221224786695082,c4495a02-b8ae-4807-b2a1-11278c028bb9
596,596,4.221224786695082,c4495a02-b8ae-4807-b2a1-11278c028bb9
597,597,4.221224786695082,c4495a02-b8ae-4807-b2a1-11278c028bb9
598,598,4.221224786695082,c4495a02-b8ae-4807-b2a1-11278c028bb9
599,599,4.221225658569381,c4495a02-b8ae-4807-b2a1-11278c028bb9
600,600,4.221225658569381,c4495a02-b8ae-4807-b2a1-11278c028bb9
601,601,4.221225658569381,c4495a02-b8ae-4807-b2a1-11278c028bb9
602,602,4.221225658569381,c4495a02-b8ae-4807-b2a1-11278c028bb9
603,603,4.221225658569381,c4495a02-b8ae-4807-b2a1-11278c028bb9
604,604,4.221225658569381,c4495a02-b8ae-4807-b2a1-11278c028bb9
605,605,4.221433847253832,c4495a02-b8ae-4807-b2a1-11278c028bb9
606,606,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
607,607,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
608,608,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
609,609,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
610,610,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
611,611,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
612,612,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
613,613,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
614,614,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
615,615,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
616,616,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
617,617,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
618,618,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
619,619,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
620,620,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
621,621,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
622,622,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
623,623,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
624,624,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
625,625,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
626,626,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
627,627,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
628,628,4.221536479097671,c4495a02-b8ae-4807-b2a1-11278c028bb9
629,629,4.221536542533345,c4495a02-b8ae-4807-b2a1-11278c028bb9
630,630,4.221536542533345,c4495a02-b8ae-4807-b2a1-11278c028bb9
631,631,4.221573878931971,c4495a02-b8ae-4807-b2a1-11278c028bb9
632,632,4.221573878931971,c4495a02-b8ae-4807-b2a1-11278c028bb9
633,633,4.221573878931971,c4495a02-b8ae-4807-b2a1-11278c028bb9
634,634,4.221573878931971,c4495a02-b8ae-4807-b2a1-11278c028bb9
635,635,4.221573878931971,c4495a02-b8ae-4807-b2a1-11278c028bb9
636,636,4.221573878931971,c4495a02-b8ae-4807-b2a1-11278c028bb9
637,637,4.221573878931971,c4495a02-b8ae-4807-b2a1-11278c028bb9
638,638,4.221573878931971,c4495a02-b8ae-4807-b2a1-11278c028bb9
639,639,4.221573878931971,c4495a02-b8ae-4807-b2a1-11278c028bb9
640,640,4.221573878931971,c4495a02-b8ae-4807-b2a1-11278c028bb9
641,641,4.221573878931971,c4495a02-b8ae-4807-b2a1-11278c028bb9
642,642,4.221574058710675,c4495a02-b8ae-4807-b2a1-11278c028bb9
643,643,4.221574058710675,c4495a02-b8ae-4807-b2a1-11278c028bb9
644,644,4.221574058710675,c4495a02-b8ae-4807-b2a1-11278c028bb9
645,645,4.221574058710675,c4495a02-b8ae-4807-b2a1-11278c028bb9
646,646,4.221574058710675,c4495a02-b8ae-4807-b2a1-11278c028bb9
647,647,4.221574058710675,c4495a02-b8ae-4807-b2a1-11278c028bb9
648,648,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
649,649,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
650,650,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
651,651,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
652,652,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
653,653,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
654,654,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
655,655,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
656,656,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
657,657,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
658,658,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
659,659,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
660,660,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
661,661,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
662,662,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
663,663,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
664,664,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
665,665,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
666,666,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
667,667,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
668,668,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
669,669,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
670,670,4.221574853134619,c4495a02-b8ae-4807-b2a1-11278c028bb9
671,671,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
672,672,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
673,673,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
674,674,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
675,675,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
676,676,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
677,677,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
678,678,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
679,679,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
680,680,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
681,681,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
682,682,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
683,683,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
684,684,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
685,685,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
686,686,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
687,687,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
688,688,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
689,689,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
690,690,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
691,691,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
692,692,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
693,693,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
694,694,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
695,695,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
696,696,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
697,697,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
698,698,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
699,699,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
700,700,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
701,701,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
702,702,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
703,703,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
704,704,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
705,705,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
706,706,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
707,707,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
708,708,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
709,709,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
710,710,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
711,711,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
712,712,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
713,713,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
714,714,4.22157485756208,c4495a02-b8ae-4807-b2a1-11278c028bb9
